meter_id,ENERGY SOURCE,startDate,endDate,usage,cost
38091199,Electric on Site Solar,2017-08-01,2017-08-31,3543.0,
38091199,Electric on Site Solar,2017-07-01,2017-07-31,3766.0,
38091199,Electric on Site Solar,2017-06-01,2017-06-30,4198.0,
38091199,Electric on Site Solar,2017-05-01,2017-05-31,3379.0,
38091199,Electric on Site Solar,2017-04-01,2017-04-30,3217.0,
38091199,Electric on Site Solar,2017-03-01,2017-03-31,1923.0,
38091199,Electric on Site Solar,2017-02-01,2017-02-28,1309.0,
38091199,Electric on Site Solar,2017-01-01,2017-01-31,633.0,
38091199,Electric on Site Solar,2016-12-01,2016-12-31,512.0,
38091199,Electric on Site Solar,2016-11-01,2016-11-30,1095.0,
38091199,Electric on Site Solar,2016-10-01,2016-10-31,1710.0,
38091199,Electric on Site Solar,2016-09-01,2016-09-30,3318.0,
38091199,Electric on Site Solar,2016-08-01,2016-08-31,4082.0,
38091199,Electric on Site Solar,2016-07-01,2016-07-31,4384.0,
38091199,Electric on Site Solar,2016-06-01,2016-06-30,4781.0,
38091199,Electric on Site Solar,2016-05-01,2016-05-31,4062.0,
38091199,Electric on Site Solar,2016-04-01,2016-04-30,3284.0,
38091199,Electric on Site Solar,2016-03-01,2016-03-31,2749.0,
38091199,Electric on Site Solar,2016-02-01,2016-02-29,1441.0,
38091199,Electric on Site Solar,2016-01-01,2016-01-31,619.0,
38091199,Electric on Site Solar,2015-12-01,2015-12-31,1023.9,
38091199,Electric on Site Solar,2015-11-01,2015-11-30,960.7,
38091199,Electric on Site Solar,2015-10-01,2015-10-31,1189.1,
38091199,Electric on Site Solar,2015-09-01,2015-09-30,2211.9,
38091199,Electric on Site Solar,2015-08-01,2015-08-31,3106.8,
38091199,Electric on Site Solar,2015-07-01,2015-07-31,3816.0,
38091199,Electric on Site Solar,2015-06-01,2015-06-30,3304.7,
38091199,Electric on Site Solar,2015-05-01,2015-05-31,3813.1,
38091199,Electric on Site Solar,2015-04-01,2015-04-30,2875.3,
38091199,Electric on Site Solar,2015-03-01,2015-03-31,1730.8,
38091199,Electric on Site Solar,2015-02-01,2015-02-28,16.9,
38091199,Electric on Site Solar,2015-01-01,2015-01-31,551.6,
